catalog,schema,table_name,table_type,format,created_at,last_modified,owner,comment
sbx_salesforce,databricks_crm_ingestion,del_document_link_home__dll,VIEW,DELTA_UNIFORM_ICEBERG,2026-07-16 18:09:22.360,2026-07-16 18:13:04.990,sarogers@bal.com,
sbx_salesforce,databricks_crm_ingestion,del_employment_home__dll,VIEW,DELTA_UNIFORM_ICEBERG,2026-07-07 21:45:00.469,2026-07-13 01:04:33.801,sarogers@bal.com,
sbx_salesforce,databricks_crm_ingestion,del_filing_artifact_home__dll,VIEW,DELTA_UNIFORM_ICEBERG,2026-07-16 20:25:19.882,2026-07-16 20:27:28.479,sarogers@bal.com,
sbx_salesforce,databricks_crm_ingestion,del_filing_home__dll,VIEW,DELTA_UNIFORM_ICEBERG,2026-07-16 20:25:19.897,2026-07-16 20:28:56.397,sarogers@bal.com,
sbx_salesforce,databricks_crm_ingestion,del_foreign_national_profile_home__dll,VIEW,DELTA_UNIFORM_ICEBERG,2026-07-15 21:48:46.560,2026-07-15 21:49:22.133,sarogers@bal.com,
sbx_salesforce,databricks_crm_ingestion,del_journey_home__dll,VIEW,DELTA_UNIFORM_ICEBERG,2026-07-16 15:02:50.699,2026-07-16 15:12:20.066,sarogers@bal.com,
sbx_salesforce,databricks_crm_ingestion,del_legal_strategy_home__dll,VIEW,DELTA_UNIFORM_ICEBERG,2026-07-07 21:45:00.483,2026-07-09 19:11:24.514,sarogers@bal.com,
sbx_salesforce,databricks_crm_ingestion,del_project_home__dll,VIEW,DELTA_UNIFORM_ICEBERG,2026-07-16 15:13:44.668,2026-07-16 15:17:39.801,sarogers@bal.com,
sbx_salesforce,databricks_crm_ingestion,document_home__dll,VIEW,DELTA_UNIFORM_ICEBERG,2026-07-16 18:09:22.371,2026-07-16 18:10:35.095,sarogers@bal.com,
sbx_salesforce,databricks_crm_ingestion,document_link_home__dll,VIEW,DELTA_UNIFORM_ICEBERG,2026-07-16 18:09:22.383,2026-07-16 18:12:55.082,sarogers@bal.com,
sbx_salesforce,databricks_crm_ingestion,employment_home__dll,VIEW,DELTA_UNIFORM_ICEBERG,2026-07-07 21:45:00.495,2026-07-13 01:04:07.734,sarogers@bal.com,
sbx_salesforce,databricks_crm_ingestion,filing_artifact_home__dll,VIEW,DELTA_UNIFORM_ICEBERG,2026-07-16 20:25:19.911,2026-07-16 20:27:16.549,sarogers@bal.com,
sbx_salesforce,databricks_crm_ingestion,filing_home__dll,VIEW,DELTA_UNIFORM_ICEBERG,2026-07-16 20:25:19.924,2026-07-16 20:28:47.194,sarogers@bal.com,
sbx_salesforce,databricks_crm_ingestion,foreign_national_profile_home__dll,VIEW,DELTA_UNIFORM_ICEBERG,2026-07-15 21:48:46.572,2026-07-15 21:49:06.228,sarogers@bal.com,
sbx_salesforce,databricks_crm_ingestion,journey_home__dll,VIEW,DELTA_UNIFORM_ICEBERG,2026-07-16 15:02:50.713,2026-07-16 15:12:03.419,sarogers@bal.com,
sbx_salesforce,databricks_crm_ingestion,legal_strategy_home__dll,VIEW,DELTA_UNIFORM_ICEBERG,2026-07-07 21:45:00.507,2026-07-09 19:10:57.342,sarogers@bal.com,
sbx_salesforce,databricks_crm_ingestion,project_home__dll,VIEW,DELTA_UNIFORM_ICEBERG,2026-07-16 15:13:44.680,2026-07-16 15:17:30.097,sarogers@bal.com,
sbx_salesforce,databricks_crm_ingestion,tbl__account_home__dll,FOREIGN,DELTA_UNIFORM_ICEBERG,2026-07-06 15:03:25.006,2026-08-27 19:55:49.203,sarogers@bal.com,
sbx_salesforce,databricks_crm_ingestion,tbl__artifact_packet_home__dll,FOREIGN,DELTA_UNIFORM_ICEBERG,2026-07-07 21:45:00.519,2026-08-27 19:55:34.021,sarogers@bal.com,
sbx_salesforce,databricks_crm_ingestion,tbl__artifact_packet_sequence_home__dll,FOREIGN,DELTA_UNIFORM_ICEBERG,2026-07-07 21:45:00.532,2026-08-27 19:56:11.136,sarogers@bal.com,
sbx_salesforce,databricks_crm_ingestion,tbl__artifact_template_field_alias_home__dll,FOREIGN,DELTA_UNIFORM_ICEBERG,2026-07-07 21:45:00.544,2026-08-27 19:56:28.850,sarogers@bal.com,
sbx_salesforce,databricks_crm_ingestion,tbl__artifact_template_field_home__dll,FOREIGN,DELTA_UNIFORM_ICEBERG,2026-07-07 21:45:00.557,2026-08-27 19:55:50.459,sarogers@bal.com,
sbx_salesforce,databricks_crm_ingestion,tbl__artifact_template_home__dll,FOREIGN,DELTA_UNIFORM_ICEBERG,2026-07-07 21:45:00.571,2026-08-27 19:56:17.445,sarogers@bal.com,
sbx_salesforce,databricks_crm_ingestion,tbl__client_program_contact_home__dll,FOREIGN,DELTA_UNIFORM_ICEBERG,2026-07-07 21:45:00.582,2026-08-27 19:54:01.388,sarogers@bal.com,
sbx_salesforce,databricks_crm_ingestion,tbl__client_program_home__dll,FOREIGN,DELTA_UNIFORM_ICEBERG,2026-07-07 21:45:00.596,2026-08-27 19:55:47.671,sarogers@bal.com,
sbx_salesforce,databricks_crm_ingestion,tbl__client_worksite_home__dll,FOREIGN,DELTA_UNIFORM_ICEBERG,2026-07-09 19:06:50.687,2026-08-27 19:56:13.098,sarogers@bal.com,
sbx_salesforce,databricks_crm_ingestion,tbl__contact_home__dll,FOREIGN,DELTA_UNIFORM_ICEBERG,2026-07-09 19:06:50.699,2026-08-27 19:55:49.629,sarogers@bal.com,
sbx_salesforce,databricks_crm_ingestion,tbl__credential_home__dll,FOREIGN,DELTA_UNIFORM_ICEBERG,2026-07-08 18:48:40.917,2026-08-27 19:53:59.994,sarogers@bal.com,
sbx_salesforce,databricks_crm_ingestion,tbl__del_account_home__dll,FOREIGN,DELTA_UNIFORM_ICEBERG,2026-07-09 19:06:50.710,2026-08-27 19:54:25.083,sarogers@bal.com,
sbx_salesforce,databricks_crm_ingestion,tbl__del_artifact_packet_home__dll,FOREIGN,DELTA_UNIFORM_ICEBERG,2026-07-07 21:45:00.609,2026-08-27 19:55:48.248,sarogers@bal.com,
sbx_salesforce,databricks_crm_ingestion,tbl__del_artifact_packet_sequence_home__dll,FOREIGN,DELTA_UNIFORM_ICEBERG,2026-07-07 21:45:00.623,2026-08-27 19:56:27.334,sarogers@bal.com,
sbx_salesforce,databricks_crm_ingestion,tbl__del_artifact_template_field_alias_home__dll,FOREIGN,DELTA_UNIFORM_ICEBERG,2026-07-07 21:45:00.636,2026-08-27 19:56:45.115,sarogers@bal.com,
sbx_salesforce,databricks_crm_ingestion,tbl__del_artifact_template_field_home__dll,FOREIGN,DELTA_UNIFORM_ICEBERG,2026-07-07 21:45:00.648,2026-08-27 19:56:07.568,sarogers@bal.com,
sbx_salesforce,databricks_crm_ingestion,tbl__del_artifact_template_home__dll,FOREIGN,DELTA_UNIFORM_ICEBERG,2026-07-07 21:45:00.662,2026-08-27 19:54:31.683,sarogers@bal.com,
sbx_salesforce,databricks_crm_ingestion,tbl__del_client_program_contact_home__dll,FOREIGN,DELTA_UNIFORM_ICEBERG,2026-07-07 21:45:00.675,2026-08-27 19:54:13.432,sarogers@bal.com,
sbx_salesforce,databricks_crm_ingestion,tbl__del_client_program_home__dll,FOREIGN,DELTA_UNIFORM_ICEBERG,2026-07-07 21:45:00.688,2026-08-27 19:54:28.866,sarogers@bal.com,
sbx_salesforce,databricks_crm_ingestion,tbl__del_client_worksite_home__dll,FOREIGN,DELTA_UNIFORM_ICEBERG,2026-07-09 19:06:50.722,2026-08-27 19:56:29.559,sarogers@bal.com,
sbx_salesforce,databricks_crm_ingestion,tbl__del_contact_home__dll,FOREIGN,DELTA_UNIFORM_ICEBERG,2026-07-09 19:06:50.734,2026-08-27 19:54:46.045,sarogers@bal.com,
sbx_salesforce,databricks_crm_ingestion,tbl__del_credential_home__dll,FOREIGN,DELTA_UNIFORM_ICEBERG,2026-07-08 18:48:40.930,2026-08-27 19:54:13.906,sarogers@bal.com,
sbx_salesforce,databricks_crm_ingestion,tbl__del_document_home__dll,FOREIGN,DELTA_UNIFORM_ICEBERG,2026-07-16 18:09:22.395,2026-08-27 19:56:43.044,sarogers@bal.com,
sbx_salesforce,databricks_crm_ingestion,tbl__del_document_link_home__dll,FOREIGN,DELTA_UNIFORM_ICEBERG,2026-07-16 18:09:22.407,2026-08-27 19:56:10.790,sarogers@bal.com,
sbx_salesforce,databricks_crm_ingestion,tbl__del_employment_home__dll,FOREIGN,DELTA_UNIFORM_ICEBERG,2026-07-07 21:45:00.704,2026-08-27 19:54:10.726,sarogers@bal.com,
sbx_salesforce,databricks_crm_ingestion,tbl__del_filing_artifact_home__dll,FOREIGN,DELTA_UNIFORM_ICEBERG,2026-07-16 20:25:19.938,2026-08-27 19:56:29.259,sarogers@bal.com,
sbx_salesforce,databricks_crm_ingestion,tbl__del_filing_home__dll,FOREIGN,DELTA_UNIFORM_ICEBERG,2026-07-16 20:25:19.953,2026-08-27 19:56:06.365,sarogers@bal.com,
sbx_salesforce,databricks_crm_ingestion,tbl__del_foreign_national_profile_home__dll,FOREIGN,DELTA_UNIFORM_ICEBERG,2026-07-15 21:48:46.586,2026-08-27 19:56:05.583,sarogers@bal.com,
sbx_salesforce,databricks_crm_ingestion,tbl__del_journey_home__dll,FOREIGN,DELTA_UNIFORM_ICEBERG,2026-07-16 15:02:50.729,2026-08-27 19:54:11.498,sarogers@bal.com,
sbx_salesforce,databricks_crm_ingestion,tbl__del_legal_strategy_home__dll,FOREIGN,DELTA_UNIFORM_ICEBERG,2026-07-07 21:45:00.717,2026-08-27 19:56:34.856,sarogers@bal.com,
sbx_salesforce,databricks_crm_ingestion,tbl__del_project_home__dll,FOREIGN,DELTA_UNIFORM_ICEBERG,2026-07-16 15:13:44.692,2026-08-27 19:56:10.960,sarogers@bal.com,
sbx_salesforce,databricks_crm_ingestion,tbl__document_home__dll,FOREIGN,DELTA_UNIFORM_ICEBERG,2026-07-16 18:09:22.420,2026-08-27 19:56:28.335,sarogers@bal.com,
sbx_salesforce,databricks_crm_ingestion,tbl__document_link_home__dll,FOREIGN,DELTA_UNIFORM_ICEBERG,2026-07-16 18:09:22.433,2026-08-27 19:55:51.251,sarogers@bal.com,
sbx_salesforce,databricks_crm_ingestion,tbl__employment_home__dll,FOREIGN,DELTA_UNIFORM_ICEBERG,2026-07-07 21:45:00.730,2026-08-27 19:53:59.897,sarogers@bal.com,
sbx_salesforce,databricks_crm_ingestion,tbl__filing_artifact_home__dll,FOREIGN,DELTA_UNIFORM_ICEBERG,2026-07-16 20:25:19.968,2026-08-27 19:56:12.870,sarogers@bal.com,
sbx_salesforce,databricks_crm_ingestion,tbl__filing_home__dll,FOREIGN,DELTA_UNIFORM_ICEBERG,2026-07-16 20:25:19.983,2026-08-27 19:55:47.548,sarogers@bal.com,
sbx_salesforce,databricks_crm_ingestion,tbl__foreign_national_profile_home__dll,FOREIGN,DELTA_UNIFORM_ICEBERG,2026-07-15 21:48:46.600,2026-08-27 19:55:47.548,sarogers@bal.com,
sbx_salesforce,databricks_crm_ingestion,tbl__journey_home__dll,FOREIGN,DELTA_UNIFORM_ICEBERG,2026-07-16 15:02:50.744,2026-08-27 19:53:59.777,sarogers@bal.com,
sbx_salesforce,databricks_crm_ingestion,tbl__legal_strategy_home__dll,FOREIGN,DELTA_UNIFORM_ICEBERG,2026-07-07 21:45:00.742,2026-08-27 19:56:16.709,sarogers@bal.com,
sbx_salesforce,databricks_crm_ingestion,tbl__project_home__dll,FOREIGN,DELTA_UNIFORM_ICEBERG,2026-07-16 15:13:44.705,2026-08-27 19:55:51.318,sarogers@bal.com,
sbx_salesforce,databricks_crm_ingestion,tbl__user_home__dll,FOREIGN,DELTA_UNIFORM_ICEBERG,2026-07-16 15:13:44.717,2026-08-27 19:55:50.872,sarogers@bal.com,
sbx_salesforce,databricks_crm_ingestion,user_home__dll,VIEW,DELTA_UNIFORM_ICEBERG,2026-07-16 15:13:44.729,2026-07-16 15:16:39.392,sarogers@bal.com,
stg,bronze_aidi,agent_messages,MANAGED,DELTA,2026-06-02 17:12:37.560,2026-08-28 05:06:49.113,e8c7099f-bfb8-4950-bd6a-6810ec5c9aaf,
stg,bronze_aidi,aidi_otel_spans,MANAGED,DELTA,2026-05-19 18:55:44.254,2026-05-22 01:09:00.062,nan.kishore@bal.com,
stg,bronze_data_services,bronze_ims_ingestion_audit_log,MANAGED,DELTA,2026-04-09 16:40:35.193,2026-04-09 16:40:35.867,ddcruz@bal.com,
stg,bronze_data_services,bronze_meta,MANAGED,DELTA,2026-04-07 19:22:47.819,2026-04-07 19:22:48.462,ddcruz@bal.com,
stg,bronze_data_services,file_based_ingestion_log,MANAGED,DELTA,2026-04-28 16:29:06.565,2026-04-28 20:52:04.667,e8c7099f-bfb8-4950-bd6a-6810ec5c9aaf,Append-only log of file-based pipeline runs. Used for freshness computation and alerting.
stg,bronze_hubert,assemblies,MANAGED,DELTA,2025-01-31 18:14:09.980,2026-08-28 06:45:46.605,service_integration@usabal.com,
stg,bronze_hubert,azure_units_enum,MANAGED,DELTA,2025-01-31 18:13:35.143,2026-08-28 06:38:03.229,service_integration@usabal.com,
stg,bronze_hubert,azure_value_types_enum,MANAGED,DELTA,2025-01-31 18:13:59.165,2026-08-28 06:45:25.146,service_integration@usabal.com,
stg,bronze_hubert,cobalt_case_lookup,MANAGED,DELTA,2025-01-31 18:14:25.310,2026-08-28 06:45:56.307,service_integration@usabal.com,
stg,bronze_hubert,cobalt_case_lookup_2023_05_05_03_57_15,MANAGED,DELTA,2025-01-31 18:11:51.355,2025-02-03 16:37:40.983,service_integration@usabal.com,
stg,bronze_hubert,cobalt_case_lookup_2023_05_27_09_56_59,MANAGED,DELTA,2025-01-31 18:12:33.461,2025-02-03 16:37:41.237,service_integration@usabal.com,
stg,bronze_hubert,cobalt_case_lookup_2023_07_05_09_57_14,MANAGED,DELTA,2025-01-31 18:14:44.285,2025-02-03 16:37:41.476,service_integration@usabal.com,
stg,bronze_hubert,cobalt_case_lookup_2023_07_28_10_57_02,MANAGED,DELTA,2025-01-31 18:12:40.043,2025-03-06 07:42:24.868,service_integration@usabal.com,
stg,bronze_hubert,cobalt_case_lookup_2024_02_09_16_57_05,MANAGED,DELTA,2025-01-31 18:14:41.171,2025-03-08 08:58:49.957,service_integration@usabal.com,
stg,bronze_hubert,cobalt_case_lookup_2024_12_03_14_57_00,MANAGED,DELTA,2025-01-31 18:14:31.511,2025-03-10 09:56:41.732,service_integration@usabal.com,
stg,bronze_hubert,cobalt_case_lookup_2024_12_03_15_57_47,MANAGED,DELTA,2025-01-31 18:14:49.835,2025-03-10 09:56:26.095,service_integration@usabal.com,
stg,bronze_hubert,cobalt_case_lookup_2024_12_03_16_57_15,MANAGED,DELTA,2025-01-31 18:14:55.900,2025-03-10 09:56:36.780,service_integration@usabal.com,
stg,bronze_hubert,cobalt_case_lookup_2024_12_03_17_41_54,MANAGED,DELTA,2025-01-31 18:13:41.894,2025-03-10 09:56:31.280,service_integration@usabal.com,
stg,bronze_hubert,cobalt_case_lookup_2025_01_31_17_57_10,MANAGED,DELTA,2025-01-31 18:15:02.524,2025-02-03 16:37:43.226,service_integration@usabal.com,
stg,bronze_hubert,cobalt_case_lookup_2025_02_07_20_57_15,MANAGED,DELTA,2025-02-08 07:27:31.728,2025-02-08 07:27:31.728,service_integration@usabal.com,
stg,bronze_hubert,cobalt_case_lookup_2025_02_07_21_57_15,MANAGED,DELTA,2025-02-08 07:27:29.039,2025-02-08 07:27:29.039,service_integration@usabal.com,
stg,bronze_hubert,cobalt_case_lookup_2025_02_07_22_12_58,MANAGED,DELTA,2025-02-08 07:27:37.103,2025-02-08 07:27:37.103,service_integration@usabal.com,
stg,bronze_hubert,cobalt_case_lookup_2025_02_07_22_17_05,MANAGED,DELTA,2025-02-08 07:27:39.746,2025-02-08 07:27:39.746,service_integration@usabal.com,
stg,bronze_hubert,cobalt_case_lookup_2025_02_08_06_58_57,MANAGED,DELTA,2025-02-08 07:27:45.954,2025-02-08 07:27:45.954,service_integration@usabal.com,
stg,bronze_hubert,cobalt_case_lookup_2025_02_09_06_57_50,MANAGED,DELTA,2025-02-09 07:28:28.091,2025-02-09 07:28:28.091,service_integration@usabal.com,
stg,bronze_hubert,cobalt_case_lookup_2025_02_10_06_58_10,MANAGED,DELTA,2025-02-10 07:30:00.618,2025-02-10 07:30:00.618,service_integration@usabal.com,
stg,bronze_hubert,cobalt_case_lookup_2025_02_11_06_58_37,MANAGED,DELTA,2025-02-11 07:29:22.768,2025-02-11 07:29:22.768,service_integration@usabal.com,
stg,bronze_hubert,cobalt_case_lookup_2025_02_12_06_58_05,MANAGED,DELTA,2025-02-12 07:28:01.716,2025-02-12 07:28:01.716,service_integration@usabal.com,
stg,bronze_hubert,cobalt_case_lookup_2025_02_13_06_58_01,MANAGED,DELTA,2025-02-13 07:28:32.095,2025-02-13 07:28:32.095,service_integration@usabal.com,
stg,bronze_hubert,cobalt_case_lookup_2025_02_14_06_58_53,MANAGED,DELTA,2025-02-14 07:29:35.492,2025-02-14 07:29:35.492,service_integration@usabal.com,
stg,bronze_hubert,cobalt_case_lookup_2025_02_15_06_58_12,MANAGED,DELTA,2025-02-15 07:27:18.380,2025-02-15 07:27:18.380,service_integration@usabal.com,
stg,bronze_hubert,cobalt_case_lookup_2025_02_16_06_58_07,MANAGED,DELTA,2025-02-16 07:29:03.727,2025-02-16 07:29:03.727,service_integration@usabal.com,
stg,bronze_hubert,cobalt_case_lookup_2025_02_17_06_57_56,MANAGED,DELTA,2025-02-17 07:29:27.596,2025-02-17 07:29:27.596,service_integration@usabal.com,
stg,bronze_hubert,cobalt_case_lookup_2025_02_18_06_58_03,MANAGED,DELTA,2025-02-18 07:31:47.100,2025-02-18 07:31:47.100,service_integration@usabal.com,
stg,bronze_hubert,cobalt_case_lookup_2025_02_19_06_58_12,MANAGED,DELTA,2025-02-19 07:29:46.029,2025-02-19 07:29:46.029,service_integration@usabal.com,
stg,bronze_hubert,cobalt_case_lookup_2025_02_20_06_58_14,MANAGED,DELTA,2025-02-20 07:27:04.209,2025-02-20 07:27:04.209,service_integration@usabal.com,
stg,bronze_hubert,cobalt_case_lookup_2025_02_21_06_57_54,MANAGED,DELTA,2025-02-21 07:27:43.625,2025-02-21 07:27:43.625,service_integration@usabal.com,
stg,bronze_hubert,cobalt_case_lookup_2025_02_22_06_58_01,MANAGED,DELTA,2025-02-22 07:29:06.602,2025-02-22 07:29:06.602,service_integration@usabal.com,
stg,bronze_hubert,cobalt_case_lookup_2025_02_23_06_57_51,MANAGED,DELTA,2025-02-23 07:27:49.622,2025-02-23 07:27:49.622,service_integration@usabal.com,
stg,bronze_hubert,cobalt_case_lookup_2025_02_24_06_58_52,MANAGED,DELTA,2025-02-24 07:28:52.640,2025-02-24 07:28:52.640,service_integration@usabal.com,
stg,bronze_hubert,cobalt_case_lookup_2025_02_25_06_58_13,MANAGED,DELTA,2025-02-25 07:30:29.017,2025-02-25 07:30:29.017,service_integration@usabal.com,
stg,bronze_hubert,cobalt_case_lookup_2025_02_26_06_58_00,MANAGED,DELTA,2025-02-26 07:30:06.596,2025-02-26 07:30:06.596,service_integration@usabal.com,
stg,bronze_hubert,cobalt_case_lookup_2025_02_27_06_58_45,MANAGED,DELTA,2025-02-27 07:29:27.620,2025-02-27 07:29:27.620,service_integration@usabal.com,
stg,bronze_hubert,cobalt_case_lookup_2025_02_28_06_58_07,MANAGED,DELTA,2025-02-28 07:30:19.929,2025-02-28 07:30:19.929,service_integration@usabal.com,
stg,bronze_hubert,cobalt_case_lookup_2025_03_01_06_57_50,MANAGED,DELTA,2025-03-01 07:28:10.499,2025-03-01 07:28:10.499,service_integration@usabal.com,
stg,bronze_hubert,cobalt_case_lookup_2025_03_02_06_58_03,MANAGED,DELTA,2025-03-02 07:28:12.964,2025-03-02 07:28:12.964,service_integration@usabal.com,
stg,bronze_hubert,cobalt_case_lookup_2025_03_03_06_58_55,MANAGED,DELTA,2025-03-03 07:27:43.097,2025-03-03 07:27:43.097,service_integration@usabal.com,
stg,bronze_hubert,doclet_cases,MANAGED,DELTA,2025-01-31 18:14:18.551,2026-08-28 06:45:50.780,service_integration@usabal.com,
stg,bronze_hubert,doclet_fields,MANAGED,DELTA,2025-01-31 18:14:05.462,2026-08-28 06:45:41.853,service_integration@usabal.com,
stg,bronze_hubert,doclet_pages,MANAGED,DELTA,2025-01-31 18:13:46.868,2026-08-28 06:45:31.136,service_integration@usabal.com,
stg,bronze_hubert,doclet_rpa_sync,MANAGED,DELTA,2025-01-31 18:15:51.451,2026-08-28 06:24:25.235,service_integration@usabal.com,
stg,bronze_hubert,doclet_status_enum,MANAGED,DELTA,2025-01-31 18:14:35.154,2026-08-28 06:45:59.513,service_integration@usabal.com,
stg,bronze_hubert,doclets,MANAGED,DELTA,2025-01-31 18:14:14.021,2026-08-28 06:38:07.207,service_integration@usabal.com,
stg,bronze_hubert,document_content,MANAGED,DELTA,2025-01-31 18:13:00.333,2026-08-28 06:37:18.258,service_integration@usabal.com,
stg,bronze_hubert,document_content_types_enum,MANAGED,DELTA,2025-01-31 18:13:03.764,2026-08-28 06:37:21.306,service_integration@usabal.com,
stg,bronze_hubert,document_submissions,MANAGED,DELTA,2025-01-31 18:13:26.360,2026-08-28 06:37:55.067,service_integration@usabal.com,
stg,bronze_hubert,document_type_classes,MANAGED,DELTA,2025-01-31 18:12:53.187,2026-08-28 06:37:11.285,service_integration@usabal.com,
stg,bronze_hubert,document_types,MANAGED,DELTA,2025-01-31 18:12:50.264,2026-08-28 06:37:08.505,service_integration@usabal.com,
stg,bronze_hubert,document_workflow_lock,MANAGED,DELTA,2026-04-02 06:27:40.669,2026-08-28 06:46:02.093,e8c7099f-bfb8-4950-bd6a-6810ec5c9aaf,
stg,bronze_hubert,documents,MANAGED,DELTA,2025-01-31 18:11:45.098,2026-08-28 06:36:33.987,service_integration@usabal.com,
stg,bronze_hubert,file_extensions,MANAGED,DELTA,2025-01-31 18:12:22.393,2026-08-28 06:36:51.461,service_integration@usabal.com,
stg,bronze_hubert,file_formats_enum,MANAGED,DELTA,2025-01-31 18:12:18.502,2026-08-28 06:36:47.957,service_integration@usabal.com,
stg,bronze_hubert,form_data_classes,MANAGED,DELTA,2025-01-31 18:12:43.382,2026-08-28 06:37:01.398,service_integration@usabal.com,
stg,bronze_hubert,hubert_config,MANAGED,DELTA,2025-01-31 18:16:02.070,2026-08-28 06:24:36.042,service_integration@usabal.com,
stg,bronze_hubert,offices,MANAGED,DELTA,2025-01-31 18:15:33.193,2026-08-28 06:24:02.479,service_integration@usabal.com,
stg,bronze_hubert,page_classes,MANAGED,DELTA,2025-01-31 18:12:46.741,2026-08-28 06:37:04.771,service_integration@usabal.com,
stg,bronze_hubert,page_content,MANAGED,DELTA,2025-01-31 18:13:17.943,2026-08-28 06:37:46.550,service_integration@usabal.com,
stg,bronze_hubert,page_content_types_enum,MANAGED,DELTA,2025-01-31 18:13:22.042,2026-08-28 06:37:50.648,service_integration@usabal.com,
stg,bronze_hubert,page_extract_fields,MANAGED,DELTA,2025-01-31 18:13:55.140,2026-08-28 06:38:21.316,service_integration@usabal.com,
stg,bronze_hubert,page_extracts,MANAGED,DELTA,2025-01-31 18:13:31.328,2026-08-28 06:38:00.131,service_integration@usabal.com,
stg,bronze_hubert,process_statuses_enum,MANAGED,DELTA,2025-01-31 18:12:56.279,2026-08-28 06:37:14.215,service_integration@usabal.com,
stg,bronze_hubert,roles_enum,MANAGED,DELTA,2025-01-31 18:15:39.689,2026-08-28 06:24:10.981,service_integration@usabal.com,
stg,bronze_hubert,service_types_enum,MANAGED,DELTA,2025-01-31 18:12:26.148,2026-08-28 06:36:54.740,service_integration@usabal.com,
stg,bronze_hubert,services,MANAGED,DELTA,2025-01-31 18:12:30.010,2026-08-28 06:36:58.284,service_integration@usabal.com,
stg,bronze_hubert,source_types_enum,MANAGED,DELTA,2025-01-31 18:12:02.674,2026-08-28 06:36:40.521,service_integration@usabal.com,
stg,bronze_hubert,sources,MANAGED,DELTA,2025-01-31 18:12:14.033,2026-08-28 06:36:44.610,service_integration@usabal.com,
stg,bronze_hubert,task_comments,MANAGED,DELTA,2025-01-31 18:15:55.509,2026-08-28 06:24:29.204,service_integration@usabal.com,
stg,bronze_hubert,task_events,MANAGED,DELTA,2025-01-31 18:15:19.411,2026-08-28 06:23:39.142,service_integration@usabal.com,
stg,bronze_hubert,task_fsm,MANAGED,DELTA,2025-01-31 18:16:05.548,2026-08-28 06:24:40.000,service_integration@usabal.com,
stg,bronze_hubert,task_statuses_enum,MANAGED,DELTA,2025-01-31 18:15:42.840,2026-08-28 06:24:14.976,service_integration@usabal.com,
stg,bronze_hubert,tasks,MANAGED,DELTA,2025-01-31 18:15:46.793,2026-08-28 06:24:21.281,service_integration@usabal.com,
stg,bronze_hubert,teams,MANAGED,DELTA,2025-01-31 18:15:23.131,2026-08-28 06:23:47.508,service_integration@usabal.com,
stg,bronze_hubert,user_offices,MANAGED,DELTA,2025-01-31 18:15:29.893,2026-08-28 06:23:57.720,service_integration@usabal.com,
stg,bronze_hubert,user_roles,MANAGED,DELTA,2025-01-31 18:15:36.487,2026-08-28 06:24:06.873,service_integration@usabal.com,
stg,bronze_hubert,user_teams,MANAGED,DELTA,2025-01-31 18:15:58.848,2026-08-28 06:24:32.696,service_integration@usabal.com,
stg,bronze_hubert,users,MANAGED,DELTA,2025-01-31 18:15:26.631,2026-08-28 06:23:53.067,service_integration@usabal.com,
stg,bronze_ims,__materialization_mat_280fda43_3710_4773_aee8_44af491f8d24_beneficiary_1,MANAGED,DELTA,2026-05-12 19:27:55.625,2026-07-30 21:01:11.375,e8c7099f-bfb8-4950-bd6a-6810ec5c9aaf,"Kafka CDC events (AvroConverter), parsed and flattened"
stg,bronze_ims,__materialization_mat_280fda43_3710_4773_aee8_44af491f8d24_casequestionnaireanswer_1,MANAGED,DELTA,2026-05-12 19:27:55.500,2026-07-30 01:24:44.791,e8c7099f-bfb8-4950-bd6a-6810ec5c9aaf,"Kafka CDC events (AvroConverter), parsed and flattened"
stg,bronze_ims,__materialization_mat_280fda43_3710_4773_aee8_44af491f8d24_clientcase_1,MANAGED,DELTA,2026-05-12 19:27:55.131,2026-07-30 01:24:44.086,e8c7099f-bfb8-4950-bd6a-6810ec5c9aaf,"Kafka CDC events (AvroConverter), parsed and flattened"
stg,bronze_ims,__materialization_mat_280fda43_3710_4773_aee8_44af491f8d24_kafka_earliest_beneficiary_1,MANAGED,DELTA,2026-05-12 19:27:54.767,2026-07-30 05:15:58.949,e8c7099f-bfb8-4950-bd6a-6810ec5c9aaf,
stg,bronze_ims,__materialization_mat_280fda43_3710_4773_aee8_44af491f8d24_kafka_earliest_casequestionnaireanswer_1,MANAGED,DELTA,2026-05-12 19:27:56.455,2026-07-30 18:40:30.348,e8c7099f-bfb8-4950-bd6a-6810ec5c9aaf,
stg,bronze_ims,__materialization_mat_280fda43_3710_4773_aee8_44af491f8d24_kafka_earliest_clientcase_1,MANAGED,DELTA,2026-05-12 19:27:54.653,2026-07-30 10:39:06.804,e8c7099f-bfb8-4950-bd6a-6810ec5c9aaf,
stg,bronze_ims,__materialization_mat_280fda43_3710_4773_aee8_44af491f8d24_kafka_earliest_milestonemanagement_1,MANAGED,DELTA,2026-05-12 19:27:55.382,2026-07-30 13:58:07.523,e8c7099f-bfb8-4950-bd6a-6810ec5c9aaf,
stg,bronze_ims,__materialization_mat_280fda43_3710_4773_aee8_44af491f8d24_kafka_earliest_remoteclientcase_1,MANAGED,DELTA,2026-05-12 19:27:55.005,2026-07-30 11:13:30.951,e8c7099f-bfb8-4950-bd6a-6810ec5c9aaf,
